IP;Port;Country;Organization;Title;Version
###;8069;South Africa;#####;Odoo;16.0
###;8072;South Africa;#####;Odoo;16.0
###;8072;South Africa;#####;Odoo;16.0
###;8079;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;80;South Africa;#####;Odoo;16.0
###;8816;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8000;South Africa;#####;Odoo;16.0
###;80;South Africa;#####;Odoo;16.0
###;8079;South Africa;#####;Odoo;16.0
###;8093;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8072;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8076;South Africa;#####;Odoo;16.0
###;8072;South Africa;#####;Odoo;16.0
###;8078;South Africa;#####;Odoo;16.0
###;8816;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;80;South Africa;#####;Odoo;16.0
###;8072;South Africa;#####;Odoo;16.0
###;8082;South Africa;#####;Odoo;16.0
###;8078;South Africa;#####;Odoo;16.0
###;8816;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8098;South Africa;#####;Odoo;16.0
###;80;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8069;South Africa;#####;Odoo;16.0
###;8077;South Africa;#####;Odoo;16.0
###;8069;Mali;#####;Odoo;16.0
###;8069;Mali;#####;Odoo;16.0
###;8069;Mali;#####;Odoo;16.0
###;9000;Somalia;#####;Odoo;16.0
###;8826;Somalia;#####;Odoo;16.0
###;8816;Somalia;#####;Odoo;16.0
###;80;Somalia;#####;Odoo;16.0
###;8999;Somalia;#####;Odoo;16.0
###;8069;Somalia;#####;Eurosom, cloud solutions, artificial intelligence, erp odoo;16.0
###;8004;Somalia;#####;Odoo;16.0
###;8069;Mauritius;#####;Odoo;16.0
###;8069;Mauritius;#####;Odoo;16.0
###;80;Nigeria;#####;Odoo;16.0
###;8069;Nigeria;#####;Odoo;16.0
###;8069;Nigeria;#####;Odoo;16.0
###;8069;Nigeria;#####;Odoo;16.0
###;8069;Ethiopia;#####;Odoo;16.0
###;8069;Ethiopia;#####;Odoo;16.0
###;8069;Ethiopia;#####;Odoo;16.0
###;8069;Ethiopia;#####;Odoo;16.0
###;8069;Ethiopia;#####;Odoo;16.0
###;8080;Ethiopia;#####;Odoo;16.0
###;8069;Ethiopia;#####;Odoo;16.0
###;8069;Ethiopia;#####;Odoo;16.0
###;8029;Ethiopia;#####;Odoo;16.0
###;8069;Ethiopia;#####;Odoo;16.0
###;8079;Ethiopia;#####;Odoo;16.0
###;8069;Ethiopia;#####;Odoo;16.0
###;8069;Tanzania, United Republic of;#####;Odoo;16.0
###;8065;Tanzania, United Republic of;#####;Odoo;16.0
###;8016;Tanzania, United Republic of;#####;Odoo;16.0
###;8069;Kenya;#####;Odoo;16.0
###;8069;Kenya;#####;Odoo;16.0
###;8069;Kenya;#####;Odoo;16.0
###;8069;Kenya;#####;Odoo;16.0
###;8069;Kenya;#####;Odoo;16.0
###;8069;Kenya;#####;Odoo;16.0
###;10016;Kenya;#####;Odoo;16.0
###;8016;Kenya;#####;Odoo;16.0
###;8069;Kenya;#####;Odoo;16.0
###;8069;Rwanda;#####;Odoo;16.0
###;18108;Egypt;#####;Odoo;16.0
###;18105;Egypt;#####;Odoo;16.0
###;18106;Egypt;#####;Odoo;16.0
###;18107;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;18111;Egypt;#####;Odoo;16.0
###;18113;Egypt;#####;Odoo;16.0
###;80;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;18109;Egypt;#####;Odoo;16.0
###;8098;Egypt;#####;Odoo;16.0
###;18102;Egypt;#####;Odoo;16.0
###;8093;Egypt;#####;Odoo;16.0
###;8165;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;18103;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;8086;Egypt;#####;Odoo;16.0
###;9990;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;8069;Egypt;#####;Odoo;16.0
###;8072;Egypt;#####;Odoo;16.0
###;8069;Congo, The Democratic Republic of the;#####;Odoo;16.0
###;80;Tunisia;#####;Odoo;16.0
###;83;Tunisia;#####;Odoo;16.0
###;8075;Tunisia;#####;Odoo;16.0
###;8069;Tunisia;#####;Odoo;16.0
###;8069;Tunisia;#####;Odoo;16.0
###;8069;Tunisia;#####;Odoo;16.0
###;8072;Tunisia;#####;Odoo;16.0
###;8070;Madagascar;#####;Odoo;16.0
###;8038;Madagascar;#####;Odoo;16.0
###;8016;Madagascar;#####;Odoo;16.0
###;8069;Madagascar;#####;Odoo;16.0
###;80;Madagascar;#####;Odoo;16.0
###;8069;Madagascar;#####;Odoo;16.0
###;8016;Madagascar;#####;Odoo;16.0
###;8069;Madagascar;#####;Odoo;16.0
###;8060;Morocco;#####;Odoo;16.0
###;8069;Morocco;#####;Odoo;16.0
###;8069;Morocco;#####;Odoo;16.0
###;8069;Morocco;#####;Odoo;16.0
###;8069;Morocco;#####;Odoo;16.0
###;8069;Morocco;#####;Odoo;16.0
###;80;Morocco;#####;Odoo;16.0
###;8072;Morocco;#####;Odoo;16.0
###;8090;Morocco;#####;Odoo;16.0
###;8069;Morocco;#####;Odoo;16.0
###;8069;Morocco;#####;Odoo;16.0
###;8070;Zimbabwe;#####;Odoo;16.0
###;8010;Zimbabwe;#####;Odoo;16.0
###;8069;Zimbabwe;#####;Odoo;16.0
###;17010;Guinea;#####;Odoo;17.0
###;8099;Algeria;#####;Odoo;17.0
###;8069;Algeria;#####;Odoo;17.0
###;8069;Algeria;#####;Odoo;17.0
###;8069;Algeria;#####;Odoo;17.0
###;8069;Algeria;#####;Odoo;17.0
###;8069;Algeria;#####;Odoo;17.0
###;8070;Algeria;#####;Odoo;17.0
###;8070;Algeria;#####;Odoo;17.0
###;8069;Algeria;#####;Odoo;17.0
###;8069;Algeria;#####;Odoo;17.0
###;8090;Côte d'Ivoire;#####;Odoo;17.0
###;8069;Côte d'Ivoire;#####;Odoo;17.0
###;81;Mauritania;#####;Odoo;17.0
###;80;Mauritania;#####;Odoo;17.0
###;40005;Ghana;#####;Odoo;17.0
###;17001;Ghana;#####;Odoo;17.0
###;8069;Libya;#####;Odoo;17.0
###;8069;Libya;#####;Odoo;17.0
###;8069;Libya;#####;Odoo;17.0
###;8069;Libya;#####;Odoo;17.0
###;8069;Libya;#####;Odoo;17.0
###;8069;Libya;#####;Odoo;17.0
###;8069;Libya;#####;Odoo;17.0
###;8069;Libya;#####;Odoo;17.0
###;8072;Libya;#####;Odoo;17.0
###;80;South Africa;#####;Odoo;17.0
###;8969;South Africa;#####;Odoo;17.0
###;80;South Africa;#####;Odoo;17.0
###;9018;South Africa;#####;Odoo;17.0
###;8969;South Africa;#####;Odoo;17.0
###;80;South Africa;#####;Odoo;17.0
###;8817;South Africa;#####;Odoo;17.0
###;8072;South Africa;#####;Odoo;17.0
###;8072;South Africa;#####;Odoo;17.0
###;8099;South Africa;#####;Odoo;17.0
###;80;South Africa;#####;Odoo;17.0
###;8069;South Africa;#####;Odoo;17.0
###;9000;South Africa;#####;Odoo;17.0
###;9999;South Africa;#####;Odoo;17.0
###;8086;South Africa;#####;Odoo;17.0
###;8082;South Africa;#####;Odoo;17.0
###;9000;South Africa;#####;Not available;17.0
###;8075;South Africa;#####;Odoo;17.0
###;8090;South Africa;#####;Odoo;17.0
###;8069;South Africa;#####;Odoo;17.0
###;8069;South Africa;#####;Odoo;17.0
###;8999;South Africa;#####;Odoo;17.0
###;8969;South Africa;#####;Odoo;17.0
###;8071;South Africa;#####;Odoo;17.0
###;8069;South Africa;#####;Odoo;17.0
###;8069;South Africa;#####;Odoo;17.0
###;8075;South Africa;#####;Odoo;17.0
###;9000;South Africa;#####;Odoo;17.0
###;8075;South Africa;#####;Odoo;17.0
###;8095;South Africa;#####;Odoo;17.0
###;80;South Africa;#####;Odoo;17.0
###;2051;South Africa;#####;Odoo;17.0
###;8169;South Africa;#####;Odoo;17.0
###;8075;South Africa;#####;Odoo;17.0
###;9099;South Africa;#####;Odoo;17.0
###;8069;South Africa;#####;Odoo;17.0
###;8175;South Africa;#####;Odoo;17.0
###;8999;South Africa;#####;Odoo;17.0
###;8817;South Africa;#####;Odoo;17.0
###;8069;South Africa;#####;Odoo;17.0
###;8073;South Africa;#####;Odoo;17.0
###;80;South Africa;#####;Odoo;17.0
###;8075;South Africa;#####;Odoo;17.0
###;80;South Africa;#####;Odoo;17.0
###;8073;South Africa;#####;Odoo;17.0
###;9098;South Africa;#####;Odoo;17.0
###;9099;South Africa;#####;Odoo;17.0
###;8069;South Africa;#####;Odoo;17.0
###;8999;South Africa;#####;Odoo;17.0
###;8175;South Africa;#####;Odoo;17.0
###;8999;South Africa;#####;Odoo;17.0
###;8817;South Africa;#####;Odoo;17.0
###;8069;South Africa;#####;Odoo;17.0
###;8069;South Africa;#####;Odoo;17.0
###;8069;South Africa;#####;Odoo;17.0
###;8069;South Africa;#####;Odoo;17.0
###;8073;South Africa;#####;Odoo;17.0
###;8069;Mali;#####;Odoo;17.0
###;11443;Togo;#####;Odoo;17.0
###;8069;Togo;#####;Odoo;17.0
###;8069;Mauritius;#####;Odoo;17.0
###;8069;Mauritius;#####;Odoo;17.0
###;8069;Mauritius;#####;Odoo;17.0
###;8072;Mauritius;#####;Odoo;17.0
###;8069;Mauritius;#####;Odoo;17.0
###;8069;Nigeria;#####;Odoo;17.0
###;8069;Nigeria;#####;Odoo;17.0
###;8169;Nigeria;#####;Odoo;17.0
###;8069;Nigeria;#####;Odoo;17.0
###;8016;Nigeria;#####;Odoo;17.0
###;80;Nigeria;#####;Odoo;17.0
###;8069;Ethiopia;#####;Odoo;17.0
###;9012;Ethiopia;#####;Odoo;17.0
###;80;Ethiopia;#####;Odoo;17.0
###;8072;Ethiopia;#####;Odoo;17.0
###;8070;Ethiopia;#####;Odoo;17.0
###;8072;Ethiopia;#####;Odoo;17.0
###;8069;Ethiopia;#####;Odoo;17.0
###;80;Ethiopia;#####;Odoo;17.0
###;10017;Ethiopia;#####;Odoo;17.0
###;9013;Ethiopia;#####;Odoo;17.0
###;8080;Ethiopia;#####;Odoo;17.0
###;8069;Ethiopia;#####;Odoo;17.0
###;80;Ethiopia;#####;Odoo;17.0
###;8069;Ethiopia;#####;Odoo;17.0
###;8069;Ethiopia;#####;Odoo;17.0
###;8069;Ethiopia;#####;Odoo;17.0
###;8069;Ethiopia;#####;Odoo;17.0
###;8069;Ethiopia;#####;Odoo;17.0
###;9009;Ethiopia;#####;Odoo;17.0
###;8069;Ethiopia;#####;Odoo;17.0
###;8069;Ethiopia;#####;Odoo;17.0
###;8069;Tanzania, United Republic of;#####;Odoo;17.0
###;8069;Kenya;#####;Odoo;17.0
###;8069;Kenya;#####;Odoo;17.0
###;8069;Kenya;#####;Odoo;17.0
###;8072;Kenya;#####;Odoo;17.0
###;8069;Kenya;#####;Odoo;17.0
###;8069;Kenya;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8017;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8090;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;80;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;80;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8072;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8080;Egypt;#####;Odoo;17.0
###;8072;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;80;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;80;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8070;Egypt;#####;Odoo;17.0
###;8072;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8090;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8069;Egypt;#####;Odoo;17.0
###;8072;Egypt;#####;Odoo;17.0
###;8072;Egypt;#####;Odoo;17.0
###;8069;Tunisia;#####;Odoo;17.0
###;18069;Tunisia;#####;Odoo;17.0
###;8069;Tunisia;#####;Odoo;17.0
###;8069;Tunisia;#####;Odoo;17.0
###;18069;Tunisia;#####;Odoo;17.0
###;8069;Tunisia;#####;Odoo;17.0
###;8069;Tunisia;#####;Odoo;17.0
###;80;Tunisia;#####;Odoo;17.0
###;8069;Tunisia;#####;Odoo;17.0
###;80;Tunisia;#####;Odoo;17.0
###;8069;Tunisia;#####;Odoo;17.0
###;80;Madagascar;#####;Odoo;17.0
###;8090;Madagascar;#####;Odoo;17.0
###;8074;Madagascar;#####;Odoo;17.0
###;8027;Madagascar;#####;Odoo;17.0
###;8069;Madagascar;#####;Odoo;17.0
###;8097;Madagascar;#####;Odoo;17.0
###;8072;Madagascar;#####;Odoo;17.0
###;8066;Madagascar;#####;Odoo;17.0
###;8063;Madagascar;#####;Odoo;17.0
###;8069;Uganda;#####;Odoo;17.0
###;8069;Uganda;#####;Odoo;17.0
###;3181;Uganda;#####;Odoo;17.0
###;8069;Uganda;#####;Odoo;17.0
###;8069;Uganda;#####;Odoo;17.0
###;3178;Morocco;#####;Odoo;17.0
###;35251;Morocco;#####;Odoo;17.0
###;8069;Morocco;#####;Odoo;17.0
###;12544;Morocco;#####;Odoo;17.0
###;10025;Morocco;#####;Odoo;17.0
###;21291;Morocco;#####;Odoo;17.0
###;5122;Morocco;#####;Odoo;17.0
###;9211;Morocco;#####;Odoo;17.0
###;64683;Morocco;#####;Odoo;17.0
###;27017;Morocco;#####;Odoo;17.0
###;8832;Morocco;#####;Odoo;17.0
###;8189;Morocco;#####;Odoo;17.0
###;3270;Morocco;#####;Odoo;17.0
###;80;Morocco;#####;Odoo;17.0
###;8009;Morocco;#####;Odoo;17.0
###;6686;Morocco;#####;Odoo;17.0
###;2086;Morocco;#####;Odoo;17.0
###;9454;Morocco;#####;Odoo;17.0
###;20185;Morocco;#####;Odoo;17.0
###;10911;Morocco;#####;Odoo;17.0
###;3402;Morocco;#####;Odoo;17.0
###;7070;Morocco;#####;Odoo;17.0
###;80;Morocco;#####;Odoo;17.0
###;8069;Morocco;#####;Odoo;17.0
###;8080;Morocco;#####;Odoo;17.0
###;8069;Morocco;#####;Odoo;17.0
###;8069;Morocco;#####;Odoo;17.0
###;8069;Morocco;#####;Odoo;17.0
###;8069;Morocco;#####;Odoo;17.0
###;8069;Morocco;#####;Odoo;17.0
###;80;Morocco;#####; Home | Odoo ;17.0
###;80;Morocco;#####;Odoo;17.0
###;80;Morocco;#####;Odoo;17.0
###;80;Morocco;#####;Odoo;17.0
###;8069;Morocco;#####;Odoo;17.0
###;8072;Morocco;#####;Odoo;17.0
###;80;Morocco;#####;Odoo;17.0
###;8070;Morocco;#####;Odoo;17.0
###;8069;Morocco;#####;Odoo;17.0
###;8070;Morocco;#####;Odoo;17.0
###;8069;Senegal;#####;Odoo;18.0
###;8080;Senegal;#####;Odoo;18.0
###;8069;Senegal;#####;Odoo;18.0
###;8099;Algeria;#####;Odoo;18.0
###;8069;Algeria;#####;Odoo;18.0
###;80;Algeria;#####;Odoo;18.0
###;8069;Algeria;#####;Odoo;18.0
###;8069;Algeria;#####;Odoo;18.0
###;8072;Algeria;#####;Odoo;18.0
###;8090;Côte d'Ivoire;#####;Odoo;18.0
###;8069;Côte d'Ivoire;#####;Odoo;18.0
###;8069;Mauritania;#####;Odoo;18.0
###;80;Ghana;#####;Odoo;18.0
###;80;Ghana;#####;Odoo;18.0
###;8069;Ghana;#####;Odoo;18.0
###;8069;Libya;#####;Odoo;18.0
###;8069;Libya;#####;Odoo;18.0
###;8069;Libya;#####;Odoo;18.0
###;8072;Libya;#####;Odoo;18.0
###;8118;Libya;#####;Odoo;18.0
###;8069;Libya;#####;Odoo;18.0
###;8069;Libya;#####;Odoo;18.0
###;80;Libya;#####;Odoo;18.0
###;8069;Libya;#####;Odoo;18.0
###;80;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8077;South Africa;#####;Odoo;18.0
###;80;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8072;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8076;South Africa;#####;Odoo;18.0
###;8072;South Africa;#####;Odoo;18.0
###;8060;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Redirecting...;18.0
###;8818;South Africa;#####;Odoo;18.0
###;8070;South Africa;#####;Home | My Website;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8000;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.0
###;8069;Somalia;#####;Odoo;18.0
###;8069;Mauritius;#####;Odoo;18.0
###;8069;Mauritius;#####;Odoo;18.0
###;8069;Nigeria;#####;Odoo;18.0
###;8069;Nigeria;#####;Odoo;18.0
###;8069;Nigeria;#####;Odoo;18.0
###;9000;Ethiopia;#####;Odoo;18.0
###;8069;Ethiopia;#####;Odoo;18.0
###;8069;Ethiopia;#####;Redirecting...;18.0
###;8010;Ethiopia;#####;Odoo;18.0
###;8069;Ethiopia;#####;Odoo;18.0
###;18004;Ethiopia;#####;Odoo;18.0
###;8069;Ethiopia;#####;Odoo;18.0
###;8069;Niger;#####;Odoo;18.0
###;8069;Kenya;#####;Odoo;18.0
###;8069;Kenya;#####;Odoo;18.0
###;8017;Kenya;#####;Odoo;18.0
###;8169;Kenya;#####;Odoo;18.0
###;8069;Kenya;#####;Odoo;18.0
###;80;Kenya;#####;Odoo;18.0
###;8069;Kenya;#####;Odoo;18.0
###;8069;Kenya;#####;Odoo;18.0
###;8018;Kenya;#####;Odoo;18.0
###;80;Kenya;#####;Odoo;18.0
###;8019;Kenya;#####;Odoo;18.0
###;8069;Kenya;#####;Odoo;18.0
###;8069;Kenya;#####;Odoo;18.0
###;8069;Kenya;#####;Odoo;18.0
###;8069;Kenya;#####;Odoo;18.0
###;80;Rwanda;#####;Odoo;18.0
###;80;Rwanda;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8018;Egypt;#####;Odoo;18.0
###;6060;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8050;Egypt;#####;Odoo;18.0
###;8018;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8079;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;80;Egypt;#####;Home | EGID Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;80;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;10017;Egypt;#####;Odoo;18.0
###;10015;Egypt;#####;Odoo;18.0
###;8018;Egypt;#####;Odoo;18.0
###;80;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;18225;Egypt;#####;Odoo;18.0
###;9600;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8020;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8099;Egypt;#####;Odoo;18.0
###;8019;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;10030;Egypt;#####;Odoo;18.0
###;8018;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8074;Egypt;#####;Odoo;18.0
###;80;Egypt;#####;Odoo;18.0
###;10033;Egypt;#####;Odoo;18.0
###;80;Egypt;#####;Odoo;18.0
###;80;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8069;Egypt;#####;Odoo;18.0
###;8069;Congo, The Democratic Republic of the;#####;Odoo;18.0
###;8069;Tunisia;#####;Odoo;18.0
###;8069;Tunisia;#####;Odoo;18.0
###;80;Tunisia;#####;Odoo;18.0
###;8018;Tunisia;#####;Odoo;18.0
###;8069;Tunisia;#####;Odoo;18.0
###;8069;Tunisia;#####;Odoo;18.0
###;8069;Tunisia;#####;Odoo;18.0
###;8069;Tunisia;#####;Odoo;18.0
###;8080;Madagascar;#####;Odoo;18.0
###;8090;Madagascar;#####;Odoo;18.0
###;8082;Madagascar;#####;Odoo;18.0
###;8038;Uganda;#####;Odoo;18.0
###;8018;Uganda;#####;Odoo;18.0
###;8069;Morocco;#####;Odoo;18.0
###;8080;Morocco;#####;Odoo;18.0
###;8069;Morocco;#####;Odoo;18.0
###;8069;Morocco;#####;Odoo;18.0
###;80;Morocco;#####;Odoo;18.0
###;8069;Morocco;#####;Odoo;18.0
###;84;Morocco;#####;Odoo;18.0
###;8018;Morocco;#####;Odoo;18.0
###;8086;Morocco;#####;Odoo;18.0
###;8069;Morocco;#####;Odoo;18.0
###;3030;Morocco;#####;Odoo;18.0
###;8070;Morocco;#####;Odoo;18.0
###;8071;Morocco;#####;Odoo;18.0
###;8069;Morocco;#####;Odoo;18.0
###;9069;Morocco;#####;Odoo;18.0
###;8069;Morocco;#####;Odoo;18.0
###;8069;Morocco;#####;Odoo;18.0
###;8069;Morocco;#####;Odoo;18.0
###;9070;Zimbabwe;#####;Odoo;18.0
###;9071;Zimbabwe;#####;Odoo;18.0
###;9073;Zimbabwe;#####;Odoo;18.0
###;8090;Zimbabwe;#####;Odoo;18.0
###;8073;Zimbabwe;#####;Odoo;18.0
###;8031;Zimbabwe;#####;Odoo;18.0
###;8069;Zimbabwe;#####;Odoo;18.0
###;9071;Zimbabwe;#####;Odoo;18.0
###;8069;South Africa;#####;Odoo;18.1
###;8069;Uganda;#####;Odoo;18.1
###;8069;Algeria;#####;Odoo;18.5
###;8069;Algeria;#####;Odoo;19.0
###;8069;Ghana;#####;Odoo;19.0
###;8069;South Africa;#####;Odoo;19.0
###;8019;South Africa;#####;Odoo;19.0
###;80;South Africa;#####;Odoo;19.0
###;8069;South Africa;#####;Odoo;19.0
###;8069;South Africa;#####;Odoo;19.0
###;8072;South Africa;#####;Odoo;19.0
###;8069;South Africa;#####;Odoo;19.0
###;18080;South Africa;#####;Odoo;19.0
###;8069;South Africa;#####;Odoo;19.0
###;8069;South Africa;#####;Odoo;19.0
###;8069;South Africa;#####;Odoo;19.0
###;8073;South Africa;#####;Odoo;19.0
###;8069;South Africa;#####;Odoo;19.0
###;8073;South Africa;#####;Odoo;19.0
###;8069;South Africa;#####;Odoo;19.0
###;8040;Somalia;#####;Odoo;19.0
###;8069;Mauritius;#####;Odoo;19.0
###;80;Ethiopia;#####;Odoo;19.0
###;8069;Ethiopia;#####;Odoo;19.0
###;8069;Ethiopia;#####;Odoo;19.0
###;8090;Kenya;#####;Odoo;19.0
###;80;Egypt;#####;Odoo;19.0
###;8063;Egypt;#####;Odoo;19.0
###;8066;Egypt;#####;Odoo;19.0
###;8030;Egypt;#####;Odoo;19.0
###;8009;Egypt;#####;Odoo;19.0
###;8087;Egypt;#####;Odoo;19.0
###;8084;Egypt;#####;Odoo;19.0
###;8095;Egypt;#####;Odoo;19.0
###;8045;Egypt;#####;Odoo;19.0
###;8099;Egypt;#####;Odoo;19.0
###;8080;Egypt;#####;Odoo;19.0
###;8069;Egypt;#####;Odoo;19.0
###;8086;Egypt;#####;Odoo;19.0
###;8049;Egypt;#####;Odoo;19.0
###;8055;Egypt;#####;Odoo;19.0
###;8039;Egypt;#####;Odoo;19.0
###;8060;Egypt;#####;Odoo;19.0
###;8017;Egypt;#####;Odoo;19.0
###;8013;Egypt;#####;Odoo;19.0
###;8005;Egypt;#####;Odoo;19.0
###;8022;Egypt;#####;Odoo;19.0
###;8024;Egypt;#####;Odoo;19.0
###;8037;Egypt;#####;Odoo;19.0
###;8040;Egypt;#####;Odoo;19.0
###;8052;Egypt;#####;Odoo;19.0
###;8001;Egypt;#####;Odoo;19.0
###;8008;Egypt;#####;Odoo;19.0
###;8008;Egypt;#####;Odoo;19.0
###;8026;Egypt;#####;Odoo;19.0
###;8023;Egypt;#####;Odoo;19.0
###;8064;Egypt;#####;Odoo;19.0
###;8010;Egypt;#####;Odoo;19.0
###;8075;Egypt;#####;Odoo;19.0
###;8041;Egypt;#####;Odoo;19.0
###;8062;Egypt;#####;Odoo;19.0
###;8074;Egypt;#####;Odoo;19.0
###;8069;Egypt;#####;Odoo;19.0
###;8069;Tunisia;#####;Odoo;saas~16.4
###;8069;Tunisia;#####;Odoo;saas~16.4
